Date,committed_ret,committed_equity,invested_ret
2005-02-23,-0.0019872638784929676,0.9914305085832216,-0.004416141952206594
2005-02-24,-0.0009152139882808163,0.9905231375133577,-0.0020338088628462586
2005-02-25,-0.0035572046068917396,0.9869996440453624,-0.007904899126426088
2005-02-28,0.0006636561753474657,0.9876546724541989,0.001474791500772146
2005-03-01,0.0005851742955064798,0.988232622581356,0.001300387323347733
2005-03-02,-0.0005459940898160709,0.9876930534100632,-0.0012133201995912686
2005-03-03,-0.00039060269800588187,0.9873072578385996,-0.0008680059955686264
2005-03-04,-0.0023584258160575244,0.9849787669133322,-0.00524094625790561
2005-03-07,-0.00023018079775388722,0.9847520437149935,-0.0005115128838975272
2005-03-08,-0.0008123985050491223,0.9839520326268354,-0.0018053300112202716
2005-03-09,0.0042747328585369835,0.9881581647119296,0.009499406352304408
2005-03-10,-0.0015985720776883039,0.9865785226614814,-0.0031971441553766077
2005-03-11,-0.0009725153856599111,0.9856190598690315,-0.0019450307713198222
2005-03-14,-0.0008133658555865564,0.9848173909791187,-0.0016267317111731128
2005-03-15,-0.0024037035679010887,0.9824501819026912,-0.004807407135802177
2005-03-16,-0.0008552687861849817,0.981609922928128,-0.0017105375723699633
2005-03-17,-0.0016765600764256706,0.9799641949207234,-0.003353120152851341
2005-03-18,-0.0024508563145166696,0.9775624434856017,-0.004901712629033339
2005-03-21,-2.493330321861609e-05,0.9775380696247832,-4.986660643723218e-05
2005-03-22,0.0019846620886027786,0.9794781523717334,0.0030533262901581214
2005-03-23,0.00417423918620059,0.9835667284573908,0.0064219064403086
2005-03-24,0.00019317451137825236,0.9837567284795685,0.0002971915559665421
2005-03-28,0.0013683710357896505,0.9851028726930832,0.002105186208907155
2005-03-29,0.0016139225519073985,0.9866927524352713,0.0024829577721652285
2005-03-30,-0.0012021671674627642,0.9855065828039201,-0.0018494879499427143
2005-03-31,-0.002637352649171787,0.982907454406986,-0.004057465614110441
2005-04-01,-0.0013400213533507678,0.981590337429713,-0.0020615713128473347
2005-04-04,-0.0029180781057056735,0.9787259801572872,-0.004489350931854883
2005-04-05,0.0025561998292655264,0.9812277993406631,0.003932615121946963
2005-04-06,0.0018644783075081606,0.9830572772872577,0.00286842816539717
2005-04-07,0.00015116206819054678,0.9832058782584423,0.00023255702798545658
2005-04-08,-0.000742467061916785,0.9824758802787524,-0.0011422570183335155
2005-04-11,-0.00038129245701530313,0.9821012696364027,-0.0005866037800235433
2005-04-12,0.001150042476976143,0.9832307278131767,0.0017692961184248355
2005-04-13,0.0021332575958066423,0.9853282122317146,0.0028443434610755233
2005-04-14,-0.0013520255753976696,0.9839960232886165,-0.0019314651077109565
2005-04-15,-0.006054288250830086,0.9780386277259566,-0.009314289616661671
2005-04-18,-0.0019037465712968937,0.9761766900418274,-0.0027196379589955627
2005-04-19,-0.007769246864220108,0.9685925323537952,-0.011098924091743012
2005-04-20,-0.005664134515223312,0.9631062939601025,-0.008091620736033303
2005-04-21,0.007076273587597159,0.9699214975901009,0.010108962267995942
2005-04-22,-0.004703821469627311,0.9653591600258835,-0.006719744956610445
2005-04-25,-0.0006126796958872416,0.9647677040692969,-0.0008169062611829888
2005-04-26,0.003642008856964063,0.9682813965924301,0.004856011809285418
2005-04-27,0.005116453829982137,0.9732355636525258,0.006821938439976183
2005-04-28,0.003714840958181026,0.9768509789863407,0.0049531212775747015
2005-04-29,0.0010860996043419058,0.9779119364481186,0.0014481328057892077
2005-05-02,0.0007180082449418313,0.9786140852813153,0.0009573443265891084
2005-05-03,0.0012994160838511516,0.9798857121636131,0.0017325547784682019
2005-05-04,-0.002169603478378107,0.9777597487140899,-0.002892804637837476
2005-05-05,-0.003268141475899056,0.9745642915258528,-0.004357521967865407
2005-05-06,-9.31670311139443e-05,0.9744734942641816,-0.00012422270815192575
2005-05-09,-0.001807932375556498,0.9727117120847797,-0.002410576500741997
2005-05-10,-0.00010840008686551217,0.9726062700506946,-0.00014453344915401622
2005-05-11,0.0022555206947596496,0.9748000036206469,0.0030073609263461996
2005-05-12,0.0030474005907598634,0.9777706097275533,0.004353429415371234
2005-05-13,0.0034201306405170274,0.9811147129492795,0.004560174187356036
2005-05-16,0.0001670339427303491,0.9812785924080543,0.00022271192364046546
2005-05-17,-0.0014120208412472413,0.9798930065845043,-0.0018826944549963217
2005-05-18,0.005514624974951049,0.9852967490313952,0.007352833299934732
2005-05-19,0.0015357780346675065,0.9868099461361868,0.002047704046223342
2005-05-20,-0.0012751563902757613,0.9855516091273836,-0.0017002085203676816
2005-05-23,0.0013824086174650419,0.9869140441647978,0.001843211489953389
2005-05-24,-0.001493495164988906,0.9854400928115781,-0.0019913268866518746
2005-05-25,0.0017484307233479103,0.9871630665458687,0.0023312409644638803
2005-05-26,0.0016135503285404974,0.9887559038362169,0.002151400438053996
2005-05-27,-6.348170780876572e-05,0.9886931359228354,-8.464227707835429e-05
2005-05-31,-0.0046187976652299735,0.9841265623750061,-0.006158396886973298
2005-06-01,-0.002206150548535901,0.9819554310195937,-0.002941534064714535
2005-06-02,0.0006716687577330071,0.9826149798040958,0.0008955583436440096
2005-06-03,-0.0020222287582844444,0.980627907533615,-0.002696305011045926
2005-06-06,-0.003257732502366473,0.9774332841265151,-0.004343643336488631
2005-06-07,0.0005867213313148545,0.9780067650842492,0.000782295108419806
2005-06-08,-0.00039776407303979686,0.9776177491299088,-0.0005303520973863958
2005-06-09,-0.0037616193157041676,0.9739403233214066,-0.00501549242093889
2005-06-10,0.0018208467047163169,0.9757137193497166,0.0024277956062884226
2005-06-13,0.0021213014387413743,0.9777835022663729,0.002828401918321832
2005-06-14,-4.403424343454865e-05,0.9777404463096078,-5.87123245793982e-05
2005-06-15,0.0034515600235027533,0.9811151761474518,0.004602080031337005
2005-06-16,4.6400471387364475e-05,0.9811607003541104,6.186729518315263e-05
2005-06-17,-0.003309028898840316,0.9779140112422322,-0.004412038531787088
2005-06-20,0.0015091710578663542,0.9793898507650809,0.002012228077155139
2005-06-21,0.0014914922057231328,0.9808506030938614,0.0019886562742975106
2005-06-22,0.0004324913804651276,0.9812748125252236,0.0005766551739535034
2005-06-23,-0.00034004769862517323,0.9809411322835055,-0.000453396931500231
2005-06-24,-0.0014524683805311744,0.9795163463057013,-0.001815585475663968
2005-06-27,-0.00420589651694403,0.9753966019164844,-0.005257370646180037
2005-06-28,0.0015058406161499228,0.9768653937365048,0.0018823007701874034
2005-06-29,0.0011607535188646434,0.9779992936797416,0.0014509418985808042
2005-06-30,-2.774312766067877e-05,0.977972160920485,-3.467890957584846e-05
2005-07-01,-0.0019746016732919425,0.9760410554550984,-0.002468252091614928
2005-07-05,0.0,0.9760410554550984,0.0
2005-07-06,-0.0001,0.975943451349553,-0.001
2005-07-07,0.0001269779096625734,0.9760673746089543,0.0006348895483128669
2005-07-08,0.0004913971936417072,0.9765470113776424,0.0016379906454723576
2005-07-11,0.00024400197993487138,0.976785290781918,0.000813339933116238
2005-07-12,-0.0004402455383610726,0.9763552654157145,-0.001467485127870242
2005-07-13,0.002935021184922909,0.9792208888037206,0.005870042369845818
2005-07-14,-0.0002284241260112674,0.9789972111280236,-0.0004568482520225348
2005-07-15,-0.004461215971237359,0.9746296931339424,-0.008922431942474718
2005-07-18,-0.0016764392323447563,0.9729957856793646,-0.0030480713315359205
2005-07-19,0.0009288813489114033,0.9738995833172516,0.0016888751798389153
2005-07-20,-0.013713570068249603,0.9605439431419913,-0.027427140136499207
2005-07-21,0.00032447567939783987,0.9608556162905338,0.0005899557807233452
2005-07-22,-0.000718185428219481,0.9601655437882912,-0.0013057916876717838
2005-07-25,-7.37520747908615e-05,0.9600947295872941,-0.00012292012465143584
2005-07-26,-0.002103029332766615,0.9580756222087374,-0.0035050488879443584
2005-07-27,0.0030122561210672583,0.960961591366181,0.005020426868445431
2005-07-28,0.00029121739828522617,0.9612414401006706,0.0004480267665926557
2005-07-29,0.0006630661225337731,0.9618788067351769,0.0010201017269750355
2005-08-01,-0.00043139721397033595,0.9614638548977742,-0.0006636880214928245
2005-08-02,0.0025951052888275538,0.9639589548326359,0.003992469675119314
2005-08-03,-0.0009305908618617243,0.9630619034380589,-0.0015509847697695405
2005-08-04,0.00395823480794189,0.9668739285864502,0.006597058013236484
2005-08-05,0.0013085489035366104,0.9681391304055602,0.0023791798246120192
2005-08-08,0.000478272255027784,0.96860216449064,0.000956544510055568
2005-08-09,-0.002151106546120979,0.9665185980340172,-0.0039111028111290524
2005-08-10,-0.00048487226717839336,0.9660499599701183,-0.0008815859403243516
2005-08-11,-0.0012531622487031268,0.9648393426299227,-0.002278476815823867
2005-08-12,0.0011107514107606964,0.9659110392909063,0.0022215028215213928
2005-08-15,0.000523023084501495,0.9664162330620302,0.00104604616900299
2005-08-16,0.0069742771635892264,0.9731562877267966,0.013948554327178453
2005-08-17,0.000829681823944789,0.9739636978105812,0.001659363647889578
2005-08-18,-5.156682397600143e-05,0.9739134735960172,-0.00010313364795200286
2005-08-19,-0.00041818545210758895,0.9735061971497477,-0.0008363709042151779
2005-08-22,0.0015686015720782042,0.9750332405010247,0.0031372031441564085
2005-08-23,-0.0017814088532403071,0.9732963076541926,-0.0035628177064806143
2005-08-24,-0.0018995624322195592,0.9714474705527547,-0.0037991248644391185
2005-08-25,-0.0022949717849210737,0.9692180260173031,-0.004589943569842147
2005-08-26,0.0024936537631537747,0.9716349201951976,0.004533915933006863
2005-08-29,-0.0011634502594333907,0.9705044712952219,-0.0021153641080607103
2005-08-30,-0.00025149394360476365,0.9702603952984498,-0.0004572617156450248
2005-08-31,-0.0004678039090468988,0.9698065036927358,-0.0008505525619034524
2005-09-01,-0.002584247477189311,0.967300283682206,-0.004698631776707838
2005-09-02,0.0004019004961265227,0.9676890421461211,0.0007307281747754958
2005-09-06,-0.0019218474621038317,0.9658292914163668,-0.0034942681129160576
2005-09-07,0.001754666750457562,0.967523999960633,0.0031903031826501127
2005-09-08,-0.0003742097008355816,0.9671619430940565,-0.0006236828347259693
2005-09-09,-0.004061268463803114,0.9632340387951781,-0.006248105328927867
2005-09-12,0.0022116772141523577,0.9653644015706773,0.0036861286902539294
2005-09-13,0.002882736819644116,0.9681472930754587,0.004804561366073527
2005-09-14,0.000617661766141514,0.9687452806423847,0.0010294362769025234
2005-09-15,-0.002602896644441144,0.9662237368020825,-0.004338161074068573
2005-09-16,-0.0047732245157753265,0.9616117339738548,-0.00867859002868241
2005-09-19,-0.0003892708990875515,0.9612374065095977,-0.0005561012844107879
2005-09-20,0.0006205070355896735,0.9618338610832088,0.0008864386222709622
2005-09-21,0.0024136579929886436,0.9641553990699393,0.003448082847126634
2005-09-22,0.0017987418756079399,0.96588966576084,0.0025696312508684854
2005-09-23,0.0031830091809312345,0.9689641014347234,0.004547155972758906
2005-09-26,-0.0038476734050813034,0.9652358440311546,-0.005130231206775071
2005-09-27,0.004029436275867831,0.9691252003558617,0.0053725817011571085
2005-09-28,-0.003065437323145903,0.9661544077958896,-0.004087249764194538
2005-09-29,4.4012235940582565e-06,0.9661586600574646,5.501529492572821e-06
2005-09-30,0.0003533531291533221,0.9665000552432546,0.0004416914114416526
2005-10-03,-0.0027895561002328874,0.9638039491182753,-0.0032818307061563377
2005-10-04,0.004043656552652935,0.9677012412726002,0.004757243003121101
2005-10-05,0.004752543252433117,0.9723002832771814,0.005940679065541396
2005-10-06,0.006077411740028399,0.9782093524336031,0.007596764675035499
2005-10-07,0.00018981435317108052,0.9783950306091012,0.00023726794146385066
2005-10-10,0.0011447046138999273,0.9795150039148561,0.001430880767374909
2005-10-11,0.0017370950838287214,0.9812165146126931,0.0021713688547859017
2005-10-12,0.004816198446825815,0.9859422480663705,0.006020248058532268
2005-10-13,0.0020888181193647213,0.9880017020987788,0.002611022649205902
2005-10-14,0.00047655184510418945,0.9884725361328801,0.0005956898063802368
2005-10-17,-0.0015964740064158766,0.9868944654228881,-0.001878204713430443
2005-10-18,0.0017372284222525903,0.9886089265379844,0.002043798143826577
2005-10-19,0.0006954836672630304,0.9892964878997019,0.0008182160791329771
2005-10-20,0.004250333195286682,0.9935013276022027,0.00500039199445492
2005-10-21,0.0009940879809644365,0.9944889553310442,0.0012426099762055456
2005-10-24,-0.0015126582485405938,0.9929846334096801,-0.0018908228106757421
2005-10-25,-0.0008032115486317715,0.9921870566845117,-0.0010040144357897143
2005-10-26,0.0065233931299493505,0.9986594829137121,0.008154241412436689
2005-10-27,0.0049732523192978825,1.0036260685033014,0.0062165653991223535
2005-10-28,0.0010073857576874568,1.0046371071107556,0.001259232197109321
2005-10-31,-0.002504913071055703,1.0021205784894862,-0.0033398840947409377
2005-11-01,-0.0014398043525132853,1.000677720918834,-0.0019197391366843803
2005-11-02,0.002404107610102191,1.0030834578429548,0.0032054768134695878
2005-11-03,-0.002742202659710963,1.0003327997169458,-0.003917432371015661
2005-11-04,-0.0006787266405447578,0.9996538471963671,-0.0009696094864925112
2005-11-07,0.0012421705137212135,1.0008955877292822,0.0017745293053160194
2005-11-08,0.0003447238164070443,1.001240620276109,0.0004924625948672061
2005-11-09,0.0026002976868241103,1.0038441439449672,0.0037147109811773
2005-11-10,0.0004806558440703934,1.0043266474992902,0.0006866512058148477
2005-11-11,0.0049994987478970574,1.0093477773159425,0.007691536535226242
2005-11-14,-0.0033453058191544203,1.0059712003229369,-0.005575509698590701
2005-11-15,-0.0022677248912394365,1.0036899343920946,-0.0037795414853990608
2005-11-16,-0.0010775990748368158,1.0026083590473707,-0.0016578447305181782
2005-11-17,-0.001003905395607857,1.0016018351060414,-0.0014341505651540814
2005-11-18,0.004055987057151089,1.0056643191856502,0.0062399800879247526
2005-11-21,-2.638958850782469e-05,1.0056377801180898,-4.059936693511491e-05
2005-11-22,-0.0009408492654198741,1.0046916265513872,-0.001447460408338268
2005-11-23,0.0027970947597290518,1.0075018442351578,0.0043032227072754645
2005-11-25,0.0012527775800280417,1.0087640199574524,0.0017896822571829166
2005-11-28,-0.004534504511843141,1.0041897749575703,-0.0064778635883473434
2005-11-29,-0.0075604771410471335,0.9965976211187304,-0.010800681630067335
2005-11-30,-0.0029334409543046057,0.9936741608419782,-0.004190629934720865
2005-12-01,-0.00585784405757972,0.9878533725637195,-0.008368348653685314
2005-12-02,0.0026511645523523584,0.9904723344079822,0.0037873779319319407
2005-12-05,0.00028054950409717725,0.9907502109302223,0.0004007850058531104
2005-12-06,0.00041433874291607056,0.991160717127163,0.0005919124898801008
2005-12-07,0.001977624959007973,0.993120861299742,0.002825178512868533
2005-12-08,-0.002285115066641108,0.9908514658565903,-0.0032644500952015826
2005-12-09,0.005690743300483764,0.9964901471976882,0.008129633286405378
2005-12-12,-0.0007450902030538386,0.9957476721515716,-0.001064414575791198
2005-12-13,0.0014173459023379242,0.997158991034458,0.0021805321574429604
2005-12-14,0.0023369709830528495,0.9994893226619957,0.0035953399739274607
2005-12-15,-0.0025532894785086414,0.9969373370905612,-0.003928137659244064
2005-12-16,0.0046261925557611275,1.0015493611779698,0.0071172193165555805
2005-12-19,0.0011543312781060633,1.0027054809321447,0.0017758942740093281
2005-12-20,-0.0020254712831118127,1.0006745297750979,-0.0031161096663258657
2005-12-21,1.846357739811455e-05,1.0006930058067287,2.8405503689407e-05
2005-12-22,-0.002964969996874811,0.9977259810684294,-0.004561492302884325
2005-12-23,-0.0005121109705692129,0.9972150346479023,-0.0007878630316449428
2005-12-27,-0.00017750317919610904,0.9970380258089102,-0.00027308181414786
2005-12-28,-0.0006760942673858239,0.9963639341152951,-0.0010401450267474215
2005-12-29,6.199721892834465e-05,0.9964257059082509,9.538033681283791e-05
2005-12-30,-0.00029082327518369913,0.9961359221209813,-0.0004474204233595371
2006-01-03,0.0,0.9961359221209813,0.0
2006-01-04,-0.00025,0.9958868881404511,-0.001
2006-01-05,-0.00011343917923194447,0.9957739155492527,-0.00045375671692777787
2006-01-06,0.0011640357500757037,0.9969330319859449,0.004656143000302815
2006-01-09,0.000315456028153005,0.9972475205205498,0.00105152009384335
2006-01-10,0.0005277450008129181,0.9977738129140776,0.0017591500027097269
2006-01-11,0.0006840533029777885,0.9984563433864262,0.0022801776765926283
2006-01-12,-0.0009579316847934838,0.9974998904192133,-0.002736947670838525
2006-01-13,0.0008442662786929733,0.9983420459396941,0.0024121893676942096
2006-01-17,-0.00040128794716122175,0.9979414233095143,-0.0008917509936916039
2006-01-18,-0.0011251402719546332,0.996818599225097,-0.0025003117154547404
2006-01-19,-0.0010222624506253941,0.9957995890010242,-0.0020445249012507882
2006-01-20,-0.0012611338842238196,0.9945437523974389,-0.002522267768447639
2006-01-23,0.001908555751379859,0.9964418945960759,0.003817111502759718
2006-01-24,-0.0010592103864427715,0.995386452991833,-0.002118420772885543
2006-01-25,-0.004481087721892235,0.9909260389787934,-0.00896217544378447
2006-01-26,5.6916605849577404e-05,0.9909824391255799,0.00010348473790832255
2006-01-27,0.0018958018415520528,0.9928611454586199,0.0034469124391855507
2006-01-30,-0.00012339346860374412,0.9927386328780399,-0.00018983610554422172
2006-01-31,0.0011486331977034914,0.9938789254284064,0.0017671279964669097
2006-02-01,-0.004847453912439692,0.9890611431428471,-0.007457621403753372
2006-02-02,-0.0014626941711290754,0.9876144491738817,-0.002250298724813962
2006-02-03,-0.003055979351271709,0.9845963198101888,-0.004701506694264168
2006-02-06,-0.0015004548004508734,0.9831189775356233,-0.002143506857786962
2006-02-07,-0.0017101626184022555,0.9814376842108,-0.002631019412926547
2006-02-08,0.00016723550861167947,0.9816018154410897,0.00025728539786412224
2006-02-09,-0.001134186440621987,0.9804884959719264,-0.0016202663437456957
2006-02-10,-0.00018420248834701835,0.9803078875511727,-0.00026314641192431195
2006-02-13,-0.0008655438855170227,0.9794593880531787,-0.001154058514022697
2006-02-14,-0.004605933408776214,0.974948063335205,-0.006579904869680305
2006-02-15,0.001608907273194321,0.9765166643652918,0.002298438961706173
2006-02-16,-0.0002565572941162941,0.9762661318922228,-0.00034207639215505883
2006-02-17,0.0027006156026723625,0.9789026514403715,0.0036008208035631503
2006-02-21,-0.002202670967019954,0.9767464509905048,-0.002936894622693272
2006-02-22,0.0010337127548448511,0.9777561262551431,0.001378283673126468
2006-02-23,0.002574529808660714,0.9802733885477877,0.0034327064115476182
2006-02-24,0.0025203797548195516,0.9827440497504718,0.003360506339759402
2006-02-27,0.0006501139989949945,0.9833829454146436,0.0008668186653266592
2006-02-28,0.001201417619283024,0.9845643990117671,0.001601890159044032
2006-03-01,-0.007010531831633781,0.9776620789522017,-0.009347375775511708
2006-03-02,-0.0017063107835824487,0.9759938836041859,-0.002275081044776598
2006-03-03,0.001624245912450445,0.9775791376802067,0.002165661216600593
2006-03-06,0.009504581228632597,0.9868706180017047,0.012672774971510129
2006-03-07,0.0031072044820214086,0.989937026809135,0.004142939309361878
2006-03-08,0.00028307535452026247,0.9902172535839516,0.0003774338060270166
2006-03-09,-0.0055118743962124074,0.9847593004572345,-0.007349165861616543
2006-03-10,0.0006480453867059921,0.9853974691789116,0.0008640605156079895
2006-03-13,-0.00020114923088674909,0.9851992572358684,-0.0002681989745156654
2006-03-14,0.0005034241685060558,0.9856952303527552,0.0006712322246747412
2006-03-15,0.003852065120475895,0.9894921925690164,0.004815081400594869
2006-03-16,0.0032116370878087276,0.9926700823927683,0.004014546359760909
2006-03-17,0.0014793591310797716,0.9941385979433057,0.0018491989138497145
2006-03-20,0.001698496622236656,0.9958271389939475,0.00212312077779582
2006-03-21,0.0008660837996398773,0.9966896087462719,0.0010826047495498467
2006-03-22,0.0017331031040648537,0.9984169746009792,0.002166378880081067
2006-03-23,-0.002914938956892532,0.9955066500664921,-0.003643673696115665
2006-03-24,-0.0032975416613295673,0.9922239254137672,-0.00439672221510609
2006-03-27,0.0011501832491213726,0.9933651647521556,0.0015335776654951635
2006-03-28,-0.00044930502998783426,0.9929188407870178,-0.0005990733733171123
2006-03-29,0.000159784019267295,0.9930774933502049,0.00021304535902306004
2006-03-30,0.005115536218419553,0.9981576172351353,0.006820714957892738
2006-03-31,0.0012262557049759926,0.9993816137077352,0.0016350076066346567
2006-04-03,0.0023223846433844285,1.0017025622202906,0.003096512857845905
2006-04-04,7.032602422751277e-05,1.00177300797895,9.376803230335037e-05
2006-04-05,0.0005165408351086864,1.0022904646450808,0.0006887211134782486
2006-04-06,-0.0012157380179210753,1.001071942022212,-0.001620984023894767
2006-04-07,0.0006470891257828459,1.001719724790021,0.0008627855010437946
2006-04-10,0.004039853570287205,1.005766525796641,0.005386471427049607
2006-04-11,0.0012293835018364397,1.0070029985701547,0.001639178002448586
2006-04-12,0.002770298643375452,1.0097926976109688,0.0036937315245006022
2006-04-13,-0.0016592213743847172,1.0081172279833952,-0.00221229516584629
2006-04-17,-0.0031632804741952235,1.0049282704404154,-0.004217707298926965
2006-04-18,-0.0038710582874736167,1.0010381345308106,-0.0051614110499648225
2006-04-19,-0.0005211573740340591,1.0005164361253105,-0.0006948764987120789
2006-04-20,0.006170997707567338,1.0066906207590232,0.008227996943423117
2006-04-21,-0.000767065363614372,1.0059184232519636,-0.001022753818152496
2006-04-24,-0.003145495718926161,1.0027543111580355,-0.0044935653127516585
2006-04-25,-0.0010032270663669185,1.0017483208921656,-0.0014331815233813122
2006-04-26,-0.004383750681560478,0.9973569060077024,-0.006262500973657825
2006-04-27,0.0030723101921939664,1.0004210957952848,0.004096413589591955
2006-04-28,-0.007959101066484514,0.9924586431848069,-0.009948876333105643
2006-05-01,-0.001489675711466526,0.9909802016494195,-0.0016551952349628067
2006-05-02,-0.003090801588979325,0.9879172784675144,-0.0034342239877548056
2006-05-03,-0.0045494699689249355,0.9834227784773444,-0.005054966632138817
2006-05-04,0.0017306867186219154,0.9851247752188454,0.0019229852429132393
2006-05-05,0.0018000246199104176,0.986898024067923,0.0021176760234240207
2006-05-08,0.0021492837424595622,0.9890191479465176,0.0023880930471772916
2006-05-09,-0.0004515996422374491,0.9885725072531389,-0.0005017773802638323
2006-05-10,0.0023520831392411234,0.9908977119793664,0.0026134257102679147
2006-05-11,-0.0028956219361936097,0.9880284468280348,-0.0032173577068817885
2006-05-12,0.0019347024774775679,0.9899399879119314,0.00214966941941952
2006-05-15,0.0011468517718958848,0.9910753023411388,0.001274279746550983
2006-05-16,-0.0008191335795654286,0.9902634792811132,-0.0009101484217393652
2006-05-17,0.005143863120601366,0.9953572590718657,0.005715403467334851
2006-05-18,0.0053077719079605125,1.000640388369952,0.005897524342178347
2006-05-19,-0.004025812867252837,0.9966119974189593,-0.004736250432062161
2006-05-22,0.001323803658278222,0.9979313160270267,0.0015574160685626142
2006-05-23,-0.0031039941894866695,0.9948337430205719,-0.003651757869984317
2006-05-24,0.0034785642719339094,0.9982943361355576,0.004092428555216364
2006-05-25,-0.0006320707313526075,0.9976633435044112,-0.0007900884141907594
2006-05-26,-0.00542513480277349,0.992250885378114,-0.006781418503466863
2006-05-30,0.0012903624012894966,0.993531248613252,0.0016129530016118707
2006-05-31,-0.004343219687815997,0.9892161241338145,-0.005429024609769996
2006-06-01,-0.005734927983456162,0.9835430409018334,-0.007646570644608216
2006-06-02,-0.000421628093811055,0.9831283515243169,-0.0005621707917480734
2006-06-05,-0.0003992137532913442,0.9827358731651378,-0.000532285004388459
2006-06-06,-0.0018232010760979578,0.980944148063663,-0.0024309347681306104
2006-06-07,0.00017533961083548988,0.9811161464288358,0.00021917451354436235
2006-06-08,9.944038637980656e-05,0.9812137089975203,0.0001243004829747582
2006-06-09,-0.004819399655852208,0.9764848479860602,-0.005669881948061421
2006-06-12,-0.0022241934076331405,0.9743129568245159,-0.002616698126627224
2006-06-13,-0.001726946109066252,0.972630370854715,-0.0020317013047838257
2006-06-14,0.005286610496888405,0.9777722887828681,0.005874011663209339
2006-06-15,-0.002253590306266312,0.9755687906311313,-0.002372200322385592
2006-06-16,-0.0012848898759801775,0.9743152921687271,-0.0013525156589265027
2006-06-19,-0.0012490007936069637,0.973098371595585,-0.0013147376774810143
2006-06-20,0.0038369980482266365,0.9768321481481298,0.004038945313922775
2006-06-21,0.005631132047413045,0.98233281896251,0.005631132047413045
2006-06-22,-0.0032776334413185115,0.9791130920645739,-0.0032776334413185115
2006-06-23,-0.0029664022349375984,0.9762086488000169,-0.0029664022349375984
2006-06-26,0.003437900791657089,0.979564757286549,0.003437900791657089
2006-06-27,-0.00024028739030259593,0.9793293802273882,-0.00024028739030259593
2006-06-28,-0.0011183263972151026,0.9782341703299117,-0.0011183263972151026
2006-06-29,0.0029042439450501557,0.9810752009959335,0.0029042439450501557
2006-06-30,-0.005860978433551112,0.9753251404012044,-0.005860978433551112
2006-07-03,0.005863529393659872,0.9810439880303224,0.005863529393659872
2006-07-05,0.0,0.9810439880303224,0.0
2006-07-06,-0.0001,0.9809458836315195,-0.001
2006-07-07,-0.00020050379610854762,0.9807492002580742,-0.0020050379610854763
2006-07-10,-0.000446297269880047,0.9803114945675621,-0.0014876575662668232
2006-07-11,-0.0016782196854107589,0.9786663165195444,-0.0055940656180358634
2006-07-12,0.0017471993081695503,0.9803762416306961,0.004991998023341572
2006-07-13,-0.0016311026823193464,0.9787771473132901,-0.004077756705798366
2006-07-14,-0.003296196435991028,0.9755509055686866,-0.005071071439986197
2006-07-17,-0.001519490099536064,0.9740685656260815,-0.0021707001421943767
